Date,cds_1,cds_2,cds_3,cds_4,cds_5,cds_6,cds_7,cds_8,cds_9,cds_10,cds_11,cds_12,cds_13,cds_14,cds_15,cds_16,cds_17,cds_18,cds_19,cds_20
2007-05-31,0.0007464775144061748,0.0011329621653886417,0.0014435862962149419,0.001792896851186885,0.002120980015931477,0.002512446782864923,0.002891342717478402,0.003319754149503483,0.003779564545493433,0.004329023371538751,0.004976142225537709,0.005995127849078188,0.007365916808310713,0.009384687790277948,0.012041412683493827,0.015317534480124514,0.018840328422016047,0.023616603253266217,0.03201441809243633,0.07150317711127666
2007-06-30,0.0008894788979907809,0.0013698116416236378,0.001681203406854297,0.002048431235931868,0.002347624181981632,0.002680577566634851,0.003115485136483878,0.003598024224169847,0.004014959153148966,0.004566271723321024,0.005349466634109188,0.006592348106631798,0.008239238462899617,0.010698767529679088,0.014446191352298559,0.01816493074698984,0.022065802733020102,0.02805834664010508,0.03581229452073621,0.08167415801776033
2007-07-31,0.0011658005986773497,0.0019661954425314763,0.002490040119366074,0.0028812601214257823,0.0032782585123676536,0.003672261324747529,0.004062774993500844,0.004663926508085064,0.005304130564211643,0.005921540959651636,0.00699805080763585,0.008613304488022867,0.010871613951565334,0.01515756087782141,0.01942421071294489,0.024515459961487525,0.03142525749311765,0.0388776300378943,0.05050352000266623,0.09744780730685182
2007-08-31,0.0012384264388645724,0.002072420002896572,0.0025103454106235015,0.002920618779287494,0.0033334708593494404,0.0037505086521959744,0.004138906728857855,0.004576130901563003,0.005159126675041954,0.0058166621280544,0.006971332155613414,0.008479355267687345,0.011733590785927596,0.015443694592081843,0.01899561143495029,0.02352002774137166,0.028805018257510275,0.035958580782243336,0.046977741816781514,0.10200095156479205
2007-09-30,0.001261516895250154,0.00201409400422436,0.002367158354361101,0.002689698915556867,0.0031219532781651123,0.003491420729710772,0.0038361057259716056,0.004292849152614835,0.004853164198067168,0.005667594333729134,0.006763494782383379,0.008313517891048337,0.011071215015055084,0.014591363287763686,0.017778018377323925,0.021825733946640717,0.026960646613543703,0.03362181940853656,0.044360186193903646,0.10715875299508959
2007-10-31,0.0012423812489323225,0.0019922348538238006,0.0023498230973252217,0.0026933355150383135,0.0030900923455196684,0.0034800389390031027,0.003882748947267411,0.004352901009986228,0.00491528738787295,0.005599316371787843,0.006833444742396124,0.008522386212848782,0.011271543898126766,0.015296512907472144,0.01906340660795725,0.023180086057344798,0.028763786821868035,0.0359416333210946,0.04704214831293387,0.11028514986282217
2007-11-30,0.0014231386153060238,0.00228613295452603,0.002684892318913052,0.003169229272425301,0.003560539877783617,0.004135501553963834,0.004781143103053347,0.005403287978120216,0.006042284593443896,0.006950013545730173,0.008303944933797573,0.010933405536207962,0.014260395328555017,0.017557902496677654,0.021311201463074383,0.02730644295821867,0.03446719433737084,0.04207251376132149,0.05512291404679986,0.1267194169324203
2007-12-31,0.0015633332014224456,0.0024593076319962028,0.0029402193751781537,0.00340240011207875,0.003905202287511591,0.004419501649056517,0.005026886682811889,0.005703059315151068,0.006494392011340287,0.007428596620799465,0.00888481843654403,0.011565819795978365,0.015517914523707049,0.018890196495680564,0.022845871969440143,0.028846755158739995,0.0354776282441158,0.042504295200920146,0.057234728152359235,0.11909839888981145
2008-01-31,0.001788257417825243,0.0029890938180719448,0.0036818184746264873,0.004370878693702391,0.0049963856418086,0.00571041043214543,0.006531345886823082,0.007510258200949874,0.008458542169037872,0.009867973363181027,0.011953507070321032,0.015620689420184025,0.019414487074727368,0.024357065034461445,0.029253193558484113,0.035184327111391925,0.0418743453704334,0.05008987964709919,0.06858831175943615,0.1431003314446393
2008-02-29,0.0021522835432630965,0.0037169922712833358,0.004821456011552313,0.0057558792624688975,0.006593534796514873,0.007572588574630224,0.00886510377410192,0.009964508950960214,0.011359445693494034,0.013371408766067235,0.01629323579277984,0.019309672201177863,0.02278060931592078,0.027719934592563177,0.03362353007869074,0.03965214235366777,0.04732755771258395,0.05896627926637613,0.07818521581605788,0.16521253074491374
